state,place,date,confirmed,tested,daily_confirmed,daily_tested,tpr,text
Jammu and Kashmir,jk,2021-10-21,331386,15833125,87,43598,0.00199550438093491,Date: Oct 21<br>TPR:    0.20%
Karnataka,ka,2021-10-21,2984849,49807867,365,117713,0.00310076202288617,Date: Oct 21<br>TPR:    0.31%
Kerala,kl,2021-10-21,4888523,37134170,8733,86303,0.101189993395363,Date: Oct 21<br>TPR:   10.12%
Ladakh,la,2021-10-21,20896,552127,10,623,0.0160513643659711,Date: Oct 21<br>TPR:    1.61%
Lakshadweep,ld,2021-10-21,10365,261103,0,372,0,Date: Oct 21<br>TPR:    0.00%
Maharashtra,mh,2021-10-21,6598218,61494090,1573,123700,0.0127162489894907,Date: Oct 21<br>TPR:    1.27%
Meghalaya,ml,2021-10-21,83210,1131468,52,2185,0.0237986270022883,Date: Oct 21<br>TPR:    2.38%
Manipur,mn,2021-10-21,123051,1349383,81,1762,0.0459704880817253,Date: Oct 21<br>TPR:    4.60%
Madhya Pradesh,mp,2021-10-21,792720,19722437,12,52060,0.000230503265462927,Date: Oct 21<br>TPR:    0.02%
Mizoram,mz,2021-10-21,115207,1234415,741,8264,0.0896660212971927,Date: Oct 21<br>TPR:    8.97%
Nagaland,nl,2021-10-21,31670,389226,11,700,0.0157142857142857,Date: Oct 21<br>TPR:    1.57%
Odisha,or,2021-10-21,1037056,21314981,524,68919,0.00760312831004513,Date: Oct 21<br>TPR:    0.76%
Punjab,pb,2021-10-21,602135,15105691,22,19295,0.00114019175952319,Date: Oct 21<br>TPR:    0.11%
Pondicherry,py,2021-10-21,127564,1887865,43,2953,0.0145614629190654,Date: Oct 21<br>TPR:    1.46%
Rajasthan,rj,2021-10-21,954395,14666901,2,17821,0.00011222714774704,Date: Oct 21<br>TPR:    0.01%
Sikkim,sk,2021-10-21,31819,257028,19,365,0.052054794520548,Date: Oct 21<br>TPR:    5.21%
Telangana,tg,2021-10-21,669739,27197428,183,41363,0.00442424388946643,Date: Oct 21<br>TPR:    0.44%
Tamil Nadu,tn,2021-10-21,2691797,49922030,1164,129820,0.00896626097673702,Date: Oct 21<br>TPR:    0.90%
Tripura,tr,2021-10-21,84348,1951997,2,1311,0.0015255530129672,Date: Oct 21<br>TPR:    0.15%
India,tt,2021-10-21,34142480,597066481,15774,1324263,0.0119115311686576,Date: Oct 21<br>TPR:    1.19%
Uttar Pradesh,up,2021-10-21,1710068,81967101,10,317139,3.15319150277954e-05,Date: Oct 21<br>TPR:    0.00%
Uttarakhand,ut,2021-10-21,343787,7663757,14,11841,0.00118233257326239,Date: Oct 21<br>TPR:    0.12%
West Bengal,wb,2021-10-21,1583646,18802105,833,33018,0.0252286631534315,Date: Oct 21<br>TPR:    2.52%
Andaman and Nicobar Islands,an,2021-10-22,7646,586240,0,1468,0,Date: Oct 22<br>TPR:    0.00%
Andhra Pradesh,ap,2021-10-22,2062781,29185656,478,43494,0.0109900216121764,Date: Oct 22<br>TPR:    1.10%
Arunachal Pradesh,ar,2021-10-22,55075,1179267,10,939,0.0106496272630458,Date: Oct 22<br>TPR:    1.06%
Assam,as,2021-10-22,608126,24383464,315,38899,0.00809789454741767,Date: Oct 22<br>TPR:    0.81%
Bihar,br,2021-10-22,726045,48863071,3,138066,2.17287384294468e-05,Date: Oct 22<br>TPR:    0.00%
Chandigarh,ch,2021-10-22,65320,778861,5,1785,0.00280112044817927,Date: Oct 22<br>TPR:    0.28%
Chhattisgarh,ct,2021-10-22,1005799,13528422,26,22076,0.00117774959231745,Date: Oct 22<br>TPR:    0.12%
Delhi,dl,2021-10-22,1439526,28910811,38,55909,0.000679675901912036,Date: Oct 22<br>TPR:    0.07%
Goa,ga,2021-10-22,177819,1443383,54,3555,0.0151898734177215,Date: Oct 22<br>TPR:    1.52%
Gujarat,gj,2021-10-22,826378,30514147,25,56343,0.000443710842518148,Date: Oct 22<br>TPR:    0.04%
Himachal Pradesh,hp,2021-10-22,222312,3610545,174,9530,0.0182581322140609,Date: Oct 22<br>TPR:    1.83%
Haryana,hr,2021-10-22,771133,12844130,8,22215,0.000360117038037362,Date: Oct 22<br>TPR:    0.04%
Jammu and Kashmir,jk,2021-10-22,331494,15876555,108,43430,0.00248676030393737,Date: Oct 22<br>TPR:    0.25%
Karnataka,ka,2021-10-22,2985227,49910988,378,103121,0.00366559672617605,Date: Oct 22<br>TPR:    0.37%
Kerala,kl,2021-10-22,4897884,37214563,9361,80393,0.116440486111975,Date: Oct 22<br>TPR:   11.64%
Ladakh,la,2021-10-22,20896,552601,0,474,0,Date: Oct 22<br>TPR:    0.00%
Lakshadweep,ld,2021-10-22,10365,261525,0,422,0,Date: Oct 22<br>TPR:    0.00%
Maharashtra,mh,2021-10-22,6599850,61626299,1632,132209,0.0123440915520123,Date: Oct 22<br>TPR:    1.23%
Meghalaya,ml,2021-10-22,83269,1133602,59,2134,0.0276476101218369,Date: Oct 22<br>TPR:    2.76%
Manipur,mn,2021-10-22,123107,1351047,56,1664,0.0336538461538462,Date: Oct 22<br>TPR:    3.37%
Madhya Pradesh,mp,2021-10-22,792728,19782872,8,60435,0.000132373624555307,Date: Oct 22<br>TPR:    0.01%
Mizoram,mz,2021-10-22,115944,1242248,737,7833,0.0940891101749011,Date: Oct 22<br>TPR:    9.41%
Nagaland,nl,2021-10-22,31689,389777,19,551,0.0344827586206897,Date: Oct 22<br>TPR:    3.45%
Odisha,or,2021-10-22,1037523,21381849,467,66868,0.00698390859603996,Date: Oct 22<br>TPR:    0.70%
Punjab,pb,2021-10-22,602163,15138673,28,32982,0.000848947910981748,Date: Oct 22<br>TPR:    0.08%
Pondicherry,py,2021-10-22,127621,1890991,57,3126,0.0182341650671785,Date: Oct 22<br>TPR:    1.82%
Rajasthan,rj,2021-10-22,954396,14684727,1,17826,5.60978346235835e-05,Date: Oct 22<br>TPR:    0.01%
Sikkim,sk,2021-10-22,31842,257555,23,527,0.0436432637571158,Date: Oct 22<br>TPR:    4.36%
Telangana,tg,2021-10-22,669932,27239795,193,42367,0.00455543229400241,Date: Oct 22<br>TPR:    0.46%
Tamil Nadu,tn,2021-10-22,2692949,50051603,1152,129573,0.0088907411266236,Date: Oct 22<br>TPR:    0.89%
Tripura,tr,2021-10-22,84366,1955216,18,3219,0.00559179869524697,Date: Oct 22<br>TPR:    0.56%
India,tt,2021-10-22,34158807,598431162,16327,1364681,0.0119639681361432,Date: Oct 22<br>TPR:    1.20%
Uttar Pradesh,up,2021-10-22,1710068,82145330,0,178229,0,Date: Oct 22<br>TPR:    0.00%
Uttarakhand,ut,2021-10-22,343799,7675527,12,11770,0.00101954120645709,Date: Oct 22<br>TPR:    0.10%
West Bengal,wb,2021-10-22,1584492,18842408,846,40303,0.0209909932263107,Date: Oct 22<br>TPR:    2.10%
Andaman and Nicobar Islands,an,2021-10-23,7648,587939,2,1699,0.00117716303708064,Date: Oct 23<br>TPR:    0.12%
Andhra Pradesh,ap,2021-10-23,2063177,29226511,396,40855,0.0096928160567862,Date: Oct 23<br>TPR:    0.97%
Arunachal Pradesh,ar,2021-10-23,55089,1180263,14,996,0.0140562248995984,Date: Oct 23<br>TPR:    1.41%
Assam,as,2021-10-23,608450,24423232,324,39768,0.00814725407362704,Date: Oct 23<br>TPR:    0.81%
Bihar,br,2021-10-23,726054,49004812,9,141741,6.34960949901581e-05,Date: Oct 23<br>TPR:    0.01%
Chandigarh,ch,2021-10-23,65321,780476,1,1615,0.000619195046439629,Date: Oct 23<br>TPR:    0.06%
Chhattisgarh,ct,2021-10-23,1005827,13549434,28,21012,0.00133257186369694,Date: Oct 23<br>TPR:    0.13%
Delhi,dl,2021-10-23,1439566,28971963,40,61152,0.00065410779696494,Date: Oct 23<br>TPR:    0.07%
Goa,ga,2021-10-23,177852,1446807,33,3424,0.00963785046728972,Date: Oct 23<br>TPR:    0.96%
Gujarat,gj,2021-10-23,826402,30567173,24,53026,0.00045260815449025,Date: Oct 23<br>TPR:    0.05%
Himachal Pradesh,hp,2021-10-23,222569,3619237,257,8692,0.0295674183156926,Date: Oct 23<br>TPR:    2.96%
Haryana,hr,2021-10-23,771141,12865337,8,21207,0.000377233932192201,Date: Oct 23<br>TPR:    0.04%
Jammu and Kashmir,jk,2021-10-23,331566,15914050,72,37495,0.00192025603413789,Date: Oct 23<br>TPR:    0.19%
Karnataka,ka,2021-10-23,2985598,50031061,371,120073,0.00308978704621355,Date: Oct 23<br>TPR:    0.31%
Kerala,kl,2021-10-23,4906793,37300674,8909,86111,0.103459488334824,Date: Oct 23<br>TPR:   10.35%
Ladakh,la,2021-10-23,20899,552920,3,319,0.00940438871473354,Date: Oct 23<br>TPR:    0.94%
Lakshadweep,ld,2021-10-23,10365,261873,0,348,0,Date: Oct 23<br>TPR:    0.00%
Maharashtra,mh,2021-10-23,6601551,61762963,1701,136664,0.0124465843235966,Date: Oct 23<br>TPR:    1.24%
Meghalaya,ml,2021-10-23,83322,1135780,53,2178,0.0243342516069789,Date: Oct 23<br>TPR:    2.43%
Manipur,mn,2021-10-23,123229,1353122,122,2075,0.0587951807228916,Date: Oct 23<br>TPR:    5.88%
Mizoram,mz,2021-10-23,116689,1249566,745,7318,0.101803771522274,Date: Oct 23<br>TPR:   10.18%
Nagaland,nl,2021-10-23,31707,390454,18,677,0.0265878877400295,Date: Oct 23<br>TPR:    2.66%
Odisha,or,2021-10-23,1037964,21451263,441,69414,0.00635318523640764,Date: Oct 23<br>TPR:    0.64%
Punjab,pb,2021-10-23,602189,15173383,26,34710,0.000749063670411985,Date: Oct 23<br>TPR:    0.07%
Pondicherry,py,2021-10-23,127674,1894509,53,3518,0.0150653780557135,Date: Oct 23<br>TPR:    1.51%
Rajasthan,rj,2021-10-23,954400,14700577,4,15850,0.000252365930599369,Date: Oct 23<br>TPR:    0.03%
Sikkim,sk,2021-10-23,31868,258000,26,445,0.0584269662921348,Date: Oct 23<br>TPR:    5.84%
Telangana,tg,2021-10-23,670139,27281903,207,42108,0.00491593046451981,Date: Oct 23<br>TPR:    0.49%
Tamil Nadu,tn,2021-10-23,2694089,50176761,1140,125158,0.00910848687259304,Date: Oct 23<br>TPR:    0.91%
Tripura,tr,2021-10-23,84373,1957787,7,2571,0.00272267600155582,Date: Oct 23<br>TPR:    0.27%
India,tt,2021-10-23,34174886,599771320,16079,1340158,0.0119978390607675,Date: Oct 23<br>TPR:    1.20%
Uttar Pradesh,up,2021-10-23,1710082,82319489,14,174159,8.03863136559121e-05,Date: Oct 23<br>TPR:    0.01%
Uttarakhand,ut,2021-10-23,343815,7687894,16,12367,0.00129376566669362,Date: Oct 23<br>TPR:    0.13%
West Bengal,wb,2021-10-23,1585466,18885567,974,43159,0.0225677147292569,Date: Oct 23<br>TPR:    2.26%
Andaman and Nicobar Islands,an,2021-10-24,7648,589097,0,1158,0,Date: Oct 24<br>TPR:    0.00%
Andhra Pradesh,ap,2021-10-24,2063577,29264255,400,37744,0.0105977108944468,Date: Oct 24<br>TPR:    1.06%
Arunachal Pradesh,ar,2021-10-24,55089,1180648,0,385,0,Date: Oct 24<br>TPR:    0.00%
Assam,as,2021-10-24,608589,24442945,139,19713,0.0070511844975397,Date: Oct 24<br>TPR:    0.71%
Bihar,br,2021-10-24,726058,49153285,4,148473,2.6940925286079e-05,Date: Oct 24<br>TPR:    0.00%
Chandigarh,ch,2021-10-24,65323,782125,2,1649,0.00121285627653123,Date: Oct 24<br>TPR:    0.12%
Chhattisgarh,ct,2021-10-24,1005847,13562059,20,12625,0.00158415841584158,Date: Oct 24<br>TPR:    0.16%
Delhi,dl,2021-10-24,1439603,29032667,37,60704,0.000609515023721666,Date: Oct 24<br>TPR:    0.06%
Goa,ga,2021-10-24,177886,1449373,34,2566,0.0132501948558067,Date: Oct 24<br>TPR:    1.33%
Gujarat,gj,2021-10-24,826418,30599574,16,32401,0.000493811919385204,Date: Oct 24<br>TPR:    0.05%
Himachal Pradesh,hp,2021-10-24,222569,3620659,0,1422,0,Date: Oct 24<br>TPR:    0.00%
Haryana,hr,2021-10-24,771157,12884394,16,19057,0.000839586503646954,Date: Oct 24<br>TPR:    0.08%
Jammu and Kashmir,jk,2021-10-24,331638,15947738,72,33688,0.00213725955829969,Date: Oct 24<br>TPR:    0.21%
Karnataka,ka,2021-10-24,2985986,50148888,388,117827,0.00329296341246064,Date: Oct 24<br>TPR:    0.33%
Kerala,kl,2021-10-24,4915331,37379774,8538,79100,0.107939317319848,Date: Oct 24<br>TPR:   10.79%
Ladakh,la,2021-10-24,20904,553093,5,173,0.0289017341040462,Date: Oct 24<br>TPR:    2.89%
Lakshadweep,ld,2021-10-24,10365,261916,0,43,0,Date: Oct 24<br>TPR:    0.00%
Maharashtra,mh,2021-10-24,6602961,61893695,1410,130732,0.0107854236147233,Date: Oct 24<br>TPR:    1.08%
Meghalaya,ml,2021-10-24,83371,1137721,49,1941,0.0252447192168985,Date: Oct 24<br>TPR:    2.52%
Manipur,mn,2021-10-24,123292,1354886,63,1764,0.0357142857142857,Date: Oct 24<br>TPR:    3.57%
Madhya Pradesh,mp,2021-10-24,792748,19901016,9,118144,7.61782231852654e-05,Date: Oct 24<br>TPR:    0.01%
Mizoram,mz,2021-10-24,117261,1255603,572,6037,0.094749047540169,Date: Oct 24<br>TPR:    9.47%
Nagaland,nl,2021-10-24,31712,390810,5,356,0.0140449438202247,Date: Oct 24<br>TPR:    1.40%
Odisha,or,2021-10-24,1038411,21520424,447,69161,0.00646318011596131,Date: Oct 24<br>TPR:    0.65%
Punjab,pb,2021-10-24,602209,15208301,20,34918,0.000572770490864311,Date: Oct 24<br>TPR:    0.06%
Pondicherry,py,2021-10-24,127735,1897965,61,3456,0.017650462962963,Date: Oct 24<br>TPR:    1.77%
Rajasthan,rj,2021-10-24,954402,14712620,2,12043,0.000166071576849622,Date: Oct 24<br>TPR:    0.02%
Sikkim,sk,2021-10-24,31900,258496,32,496,0.0645161290322581,Date: Oct 24<br>TPR:    6.45%
Telangana,tg,2021-10-24,670274,27308745,135,26842,0.00502943148796662,Date: Oct 24<br>TPR:    0.50%
Tamil Nadu,tn,2021-10-24,2695216,50300938,1127,124177,0.00907575476940174,Date: Oct 24<br>TPR:    0.91%
Tripura,tr,2021-10-24,84381,1961001,8,3214,0.00248911014312383,Date: Oct 24<br>TPR:    0.25%
India,tt,2021-10-24,34189540,600769717,14654,998397,0.0146775280775082,Date: Oct 24<br>TPR:    1.47%
Uttar Pradesh,up,2021-10-24,1710095,82494486,13,174997,7.42869877769333e-05,Date: Oct 24<br>TPR:    0.01%
Uttarakhand,ut,2021-10-24,343821,7697771,6,9877,0.00060747190442442,Date: Oct 24<br>TPR:    0.06%
West Bengal,wb,2021-10-24,1586455,18928189,989,42622,0.0232039791656891,Date: Oct 24<br>TPR:    2.32%
Andaman and Nicobar Islands,an,2021-10-25,7648,590432,0,1335,0,Date: Oct 25<br>TPR:    0.00%
Andhra Pradesh,ap,2021-10-25,2063872,29291896,295,27641,0.0106725516442965,Date: Oct 25<br>TPR:    1.07%
Arunachal Pradesh,ar,2021-10-25,55105,1181626,16,978,0.016359918200409,Date: Oct 25<br>TPR:    1.64%
Assam,as,2021-10-25,608915,24493198,326,50253,0.00648717489503114,Date: Oct 25<br>TPR:    0.65%
Bihar,br,2021-10-25,726060,49266875,2,113590,1.76071837309622e-05,Date: Oct 25<br>TPR:    0.00%
Chandigarh,ch,2021-10-25,65325,783583,2,1458,0.00137174211248285,Date: Oct 25<br>TPR:    0.14%
Chhattisgarh,ct,2021-10-25,1005872,13584411,25,22352,0.0011184681460272,Date: Oct 25<br>TPR:    0.11%
Delhi,dl,2021-10-25,1439630,29079334,27,46667,0.000578567295947886,Date: Oct 25<br>TPR:    0.06%
Goa,ga,2021-10-25,177915,1452375,29,3002,0.00966022651565623,Date: Oct 25<br>TPR:    0.97%
Gujarat,gj,2021-10-25,826434,30638496,16,38922,0.000411078567391193,Date: Oct 25<br>TPR:    0.04%
Himachal Pradesh,hp,2021-10-25,222890,3629753,321,9094,0.0352979986804486,Date: Oct 25<br>TPR:    3.53%
Haryana,hr,2021-10-25,771174,12897183,17,12789,0.00132926733911956,Date: Oct 25<br>TPR:    0.13%
Jammu and Kashmir,jk,2021-10-25,331698,15975291,60,27553,0.0021776213116539,Date: Oct 25<br>TPR:    0.22%
Karnataka,ka,2021-10-25,2986276,50238852,290,89964,0.00322351162687297,Date: Oct 25<br>TPR:    0.32%
Kerala,kl,2021-10-25,4921995,37440976,6664,61202,0.108885330544753,Date: Oct 25<br>TPR:   10.89%
Ladakh,la,2021-10-25,20908,553288,4,195,0.0205128205128205,Date: Oct 25<br>TPR:    2.05%
Lakshadweep,ld,2021-10-25,10365,262253,0,337,0,Date: Oct 25<br>TPR:    0.00%
Maharashtra,mh,2021-10-25,6603850,61978155,889,84460,0.0105256926355671,Date: Oct 25<br>TPR:    1.05%
Meghalaya,ml,2021-10-25,83384,1138734,13,1013,0.0128331688055281,Date: Oct 25<br>TPR:    1.28%
Manipur,mn,2021-10-25,123333,1356166,41,1280,0.03203125,Date: Oct 25<br>TPR:    3.20%
Madhya Pradesh,mp,2021-10-25,792756,19947811,8,46795,0.000170958435730313,Date: Oct 25<br>TPR:    0.02%
Mizoram,mz,2021-10-25,117419,1258216,158,2613,0.0604668962877918,Date: Oct 25<br>TPR:    6.05%
Nagaland,nl,2021-10-25,31726,391351,14,541,0.0258780036968577,Date: Oct 25<br>TPR:    2.59%
Odisha,or,2021-10-25,1038836,21585133,425,64709,0.00656786536648689,Date: Oct 25<br>TPR:    0.66%
Punjab,pb,2021-10-25,602238,15221846,29,13545,0.00214101144333702,Date: Oct 25<br>TPR:    0.21%
Pondicherry,py,2021-10-25,127765,1900583,30,2618,0.0114591291061879,Date: Oct 25<br>TPR:    1.15%
Rajasthan,rj,2021-10-25,954403,14717261,1,4641,0.000215470803706098,Date: Oct 25<br>TPR:    0.02%
Sikkim,sk,2021-10-25,31904,258704,4,208,0.0192307692307692,Date: Oct 25<br>TPR:    1.92%
Telangana,tg,2021-10-25,670453,27347333,179,38588,0.00463874779724267,Date: Oct 25<br>TPR:    0.46%
Tamil Nadu,tn,2021-10-25,2696328,50423638,1112,122700,0.00906275468622657,Date: Oct 25<br>TPR:    0.91%
Tripura,tr,2021-10-25,84386,1962755,5,1754,0.00285062713797035,Date: Oct 25<br>TPR:    0.29%
India,tt,2021-10-25,34201392,601901543,11852,1131826,0.0104715742525795,Date: Oct 25<br>TPR:    1.05%
Uttar Pradesh,up,2021-10-25,1710097,82643131,2,148645,1.34548757105856e-05,Date: Oct 25<br>TPR:    0.00%
Uttarakhand,ut,2021-10-25,343832,7708051,11,10280,0.00107003891050584,Date: Oct 25<br>TPR:    0.11%
West Bengal,wb,2021-10-25,1587260,18957289,805,29100,0.0276632302405498,Date: Oct 25<br>TPR:    2.77%
Andaman and Nicobar Islands,an,2021-10-26,7648,591576,0,1144,0,Date: Oct 26<br>TPR:    0.00%
Andhra Pradesh,ap,2021-10-26,2064287,29325840,415,33944,0.0122260193259486,Date: Oct 26<br>TPR:    1.22%
Arunachal Pradesh,ar,2021-10-26,55114,1182441,9,815,0.0110429447852761,Date: Oct 26<br>TPR:    1.10%
Assam,as,2021-10-26,609262,24535868,347,42670,0.00813217717365831,Date: Oct 26<br>TPR:    0.81%
Bihar,br,2021-10-26,726068,49447986,8,181111,4.41718062403719e-05,Date: Oct 26<br>TPR:    0.00%
Chandigarh,ch,2021-10-26,65326,784964,1,1381,0.000724112961622013,Date: Oct 26<br>TPR:    0.07%
Chhattisgarh,ct,2021-10-26,1005898,13608073,26,23662,0.00109880821570451,Date: Oct 26<br>TPR:    0.11%
Delhi,dl,2021-10-26,1439671,29129536,41,50202,0.000816700529859368,Date: Oct 26<br>TPR:    0.08%
Goa,ga,2021-10-26,177946,1455309,31,2934,0.0105657805044308,Date: Oct 26<br>TPR:    1.06%
Gujarat,gj,2021-10-26,826464,30690456,30,51960,0.000577367205542725,Date: Oct 26<br>TPR:    0.06%
Himachal Pradesh,hp,2021-10-26,223145,3639799,255,10046,0.0253832371092972,Date: Oct 26<br>TPR:    2.54%
Haryana,hr,2021-10-26,771189,12919062,15,21879,0.000685588920883039,Date: Oct 26<br>TPR:    0.07%
Jammu and Kashmir,jk,2021-10-26,331795,16010290,97,34999,0.0027715077573645,Date: Oct 26<br>TPR:    0.28%
Karnataka,ka,2021-10-26,2986553,50314135,277,75283,0.00367944954372169,Date: Oct 26<br>TPR:    0.37%
Kerala,kl,2021-10-26,4929158,37520098,7163,79122,0.0905310785874978,Date: Oct 26<br>TPR:    9.05%
Ladakh,la,2021-10-26,20917,553576,9,288,0.03125,Date: Oct 26<br>TPR:    3.12%
Lakshadweep,ld,2021-10-26,10365,262570,0,317,0,Date: Oct 26<br>TPR:    0.00%
Maharashtra,mh,2021-10-26,6605051,62080203,1201,102048,0.0117689714644089,Date: Oct 26<br>TPR:    1.18%
Meghalaya,ml,2021-10-26,83415,1141539,31,2805,0.0110516934046346,Date: Oct 26<br>TPR:    1.11%
Manipur,mn,2021-10-26,123403,1358295,70,2129,0.0328792860497886,Date: Oct 26<br>TPR:    3.29%
Madhya Pradesh,mp,2021-10-26,792783,20006707,27,58896,0.000458435207823961,Date: Oct 26<br>TPR:    0.05%
Mizoram,mz,2021-10-26,118209,1266596,790,8380,0.094272076372315,Date: Oct 26<br>TPR:    9.43%
Nagaland,nl,2021-10-26,31747,392218,21,867,0.0242214532871972,Date: Oct 26<br>TPR:    2.42%
Odisha,or,2021-10-26,1039269,21647068,433,61935,0.00699120045208687,Date: Oct 26<br>TPR:    0.70%
Punjab,pb,2021-10-26,602251,15255962,13,34116,0.00038105287841482,Date: Oct 26<br>TPR:    0.04%
Pondicherry,py,2021-10-26,127806,1903705,41,3122,0.0131326073030109,Date: Oct 26<br>TPR:    1.31%
Rajasthan,rj,2021-10-26,954407,14735295,4,18034,0.000221803260507929,Date: Oct 26<br>TPR:    0.02%
Sikkim,sk,2021-10-26,31912,259222,8,518,0.0154440154440154,Date: Oct 26<br>TPR:    1.54%
Telangana,tg,2021-10-26,670643,27388721,190,41388,0.00459070261911665,Date: Oct 26<br>TPR:    0.46%
Tamil Nadu,tn,2021-10-26,2697418,50544014,1090,120376,0.0090549611218183,Date: Oct 26<br>TPR:    0.91%
Tripura,tr,2021-10-26,84402,1966415,16,3660,0.00437158469945355,Date: Oct 26<br>TPR:    0.44%
India,tt,2021-10-26,34214891,603207505,13499,1305962,0.010336441642253,Date: Oct 26<br>TPR:    1.03%
Uttar Pradesh,up,2021-10-26,1710101,82792074,4,148943,2.68559113217808e-05,Date: Oct 26<br>TPR:    0.00%
Uttarakhand,ut,2021-10-26,343844,7719760,12,11709,0.00102485267742762,Date: Oct 26<br>TPR:    0.10%
West Bengal,wb,2021-10-26,1588066,18995979,806,38690,0.0208322563970018,Date: Oct 26<br>TPR:    2.08%
Andaman and Nicobar Islands,an,2021-10-27,7650,592748,2,1172,0.00170648464163823,Date: Oct 27<br>TPR:    0.17%
Andhra Pradesh,ap,2021-10-27,2064854,29365385,567,39545,0.0143380958401821,Date: Oct 27<br>TPR:    1.43%
Arunachal Pradesh,ar,2021-10-27,55120,1183303,6,862,0.00696055684454756,Date: Oct 27<br>TPR:    0.70%
Assam,as,2021-10-27,609506,24573704,244,37836,0.00644888466011206,Date: Oct 27<br>TPR:    0.64%
Bihar,br,2021-10-27,726073,49654538,5,206552,2.4206979356288e-05,Date: Oct 27<br>TPR:    0.00%
Chandigarh,ch,2021-10-27,65331,786778,5,1814,0.00275633958103638,Date: Oct 27<br>TPR:    0.28%
Chhattisgarh,ct,2021-10-27,1005926,13630678,28,22605,0.00123866401238664,Date: Oct 27<br>TPR:    0.12%
Delhi,dl,2021-10-27,1439709,29189445,38,59909,0.000634295347944382,Date: Oct 27<br>TPR:    0.06%
Goa,ga,2021-10-27,177969,1458499,23,3190,0.00721003134796238,Date: Oct 27<br>TPR:    0.72%
Gujarat,gj,2021-10-27,826481,30740538,17,50082,0.000339443312966735,Date: Oct 27<br>TPR:    0.03%
Himachal Pradesh,hp,2021-10-27,223406,3651430,261,11631,0.0224400309517668,Date: Oct 27<br>TPR:    2.24%
Haryana,hr,2021-10-27,771204,12941257,15,22195,0.000675827889164226,Date: Oct 27<br>TPR:    0.07%
Jammu and Kashmir,jk,2021-10-27,331865,16045284,70,34994,0.00200034291592845,Date: Oct 27<br>TPR:    0.20%
Karnataka,ka,2021-10-27,2986835,50431486,282,117351,0.00240304726845106,Date: Oct 27<br>TPR:    0.24%
Kerala,kl,2021-10-27,4938603,37602787,9445,82689,0.114223173578106,Date: Oct 27<br>TPR:   11.42%
Ladakh,la,2021-10-27,20925,553852,8,276,0.0289855072463768,Date: Oct 27<br>TPR:    2.90%
Lakshadweep,ld,2021-10-27,10365,262740,0,170,0,Date: Oct 27<br>TPR:    0.00%
Maharashtra,mh,2021-10-27,6606536,62202811,1485,122608,0.0121117708469268,Date: Oct 27<br>TPR:    1.21%
Meghalaya,ml,2021-10-27,83466,1143680,51,2141,0.0238206445586175,Date: Oct 27<br>TPR:    2.38%
Manipur,mn,2021-10-27,123473,1360269,70,1974,0.0354609929078014,Date: Oct 27<br>TPR:    3.55%
Madhya Pradesh,mp,2021-10-27,792803,20064859,20,58152,0.000343926262209382,Date: Oct 27<br>TPR:    0.03%
Mizoram,mz,2021-10-27,118949,1274708,740,8112,0.0912228796844181,Date: Oct 27<br>TPR:    9.12%
Nagaland,nl,2021-10-27,31759,392872,12,654,0.018348623853211,Date: Oct 27<br>TPR:    1.83%
Odisha,or,2021-10-27,1039818,21719159,549,72091,0.00761537501213744,Date: Oct 27<br>TPR:    0.76%
Punjab,pb,2021-10-27,602289,15291958,38,35996,0.00105567285253917,Date: Oct 27<br>TPR:    0.11%
Pondicherry,py,2021-10-27,127846,1907080,40,3375,0.0118518518518519,Date: Oct 27<br>TPR:    1.19%
Rajasthan,rj,2021-10-27,954411,14752007,4,16712,0.000239348970799426,Date: Oct 27<br>TPR:    0.02%
Sikkim,sk,2021-10-27,31925,259826,13,604,0.021523178807947,Date: Oct 27<br>TPR:    2.15%
