Country,Date,Incident_Deaths,Deaths_fmt,text,loess_deaths,Day
Pakistan,2021-04-07,98,98,Pakistan<br>2021-04-07: 98 incident deaths<br>,95.7048271128714,385
Russia,2021-04-07,369,369,Russia<br>2021-04-07: 369 incident deaths<br>,370.253284174023,379
South Korea,2021-04-07,2,2,South Korea<br>2021-04-07: 2 incident deaths<br>,3.47489362317127,410
Switzerland,2021-04-07,13,13,Switzerland<br>2021-04-07: 13 incident deaths<br>,10.6629917361253,394
Turkey,2021-04-07,276,276,Turkey<br>2021-04-07: 276 incident deaths<br>,238.119424663799,385
US,2021-04-07,2594,"2,594","US<br>2021-04-07: 2,594 incident deaths<br>",1059.86991455231,402
United Kingdom,2021-04-07,45,45,United Kingdom<br>2021-04-07: 45 incident deaths<br>,34.6573541464422,395
Bangladesh,2021-04-08,74,74,Bangladesh<br>2021-04-08: 74 incident deaths<br>,67.2217812906757,382
Belgium,2021-04-08,47,47,Belgium<br>2021-04-08: 47 incident deaths<br>,44.3472540672314,394
Brazil,2021-04-08,4148,"4,148","Brazil<br>2021-04-08: 4,148 incident deaths<br>",3484.33312127079,387
Canada,2021-04-08,38,38,Canada<br>2021-04-08: 38 incident deaths<br>,35.8653781430781,389
China,2021-04-08,0,0,China<br>2021-04-08: 0 incident deaths<br>,0.325132797771028,443
France,2021-04-08,343,343,France<br>2021-04-08: 343 incident deaths<br>,316.932634453312,403
Germany,2021-04-08,294,294,Germany<br>2021-04-08: 294 incident deaths<br>,229.173686988368,394
Iran,2021-04-08,185,185,Iran<br>2021-04-08: 185 incident deaths<br>,184.964214199025,413
Italy,2021-04-08,487,487,Italy<br>2021-04-08: 487 incident deaths<br>,483.154270715438,411
Netherlands,2021-04-08,23,23,Netherlands<br>2021-04-08: 23 incident deaths<br>,25.7149458548241,397
Pakistan,2021-04-08,105,105,Pakistan<br>2021-04-08: 105 incident deaths<br>,99.8766653389602,386
Russia,2021-04-08,358,358,Russia<br>2021-04-08: 358 incident deaths<br>,374.03465790664,380
South Korea,2021-04-08,6,6,South Korea<br>2021-04-08: 6 incident deaths<br>,3.24506391741663,411
Switzerland,2021-04-08,5,5,Switzerland<br>2021-04-08: 5 incident deaths<br>,9.40179903936214,395
Turkey,2021-04-08,258,258,Turkey<br>2021-04-08: 258 incident deaths<br>,248.677789688975,386
US,2021-04-08,1043,"1,043","US<br>2021-04-08: 1,043 incident deaths<br>",1046.09395757065,403
United Kingdom,2021-04-08,53,53,United Kingdom<br>2021-04-08: 53 incident deaths<br>,37.589949735166,396
Bangladesh,2021-04-09,63,63,Bangladesh<br>2021-04-09: 63 incident deaths<br>,70.263330396092,383
Belgium,2021-04-09,42,42,Belgium<br>2021-04-09: 42 incident deaths<br>,44.3145127141487,395
Brazil,2021-04-09,3752,"3,752","Brazil<br>2021-04-09: 3,752 incident deaths<br>",3214.0150592952,388
Canada,2021-04-09,40,40,Canada<br>2021-04-09: 40 incident deaths<br>,36.4127454137365,390
China,2021-04-09,2,2,China<br>2021-04-09: 2 incident deaths<br>,0.409269277114306,444
France,2021-04-09,331,331,France<br>2021-04-09: 331 incident deaths<br>,319.756673091067,404
Germany,2021-04-09,246,246,Germany<br>2021-04-09: 246 incident deaths<br>,241.72544545436,395
Iran,2021-04-09,155,155,Iran<br>2021-04-09: 155 incident deaths<br>,199.204951679303,414
Italy,2021-04-09,718,718,Italy<br>2021-04-09: 718 incident deaths<br>,490.538960497553,412
Netherlands,2021-04-09,42,42,Netherlands<br>2021-04-09: 42 incident deaths<br>,26.6758029693859,398
Pakistan,2021-04-09,100,100,Pakistan<br>2021-04-09: 100 incident deaths<br>,100.322804650491,387
Russia,2021-04-09,396,396,Russia<br>2021-04-09: 396 incident deaths<br>,364.943470550924,381
South Korea,2021-04-09,1,1,South Korea<br>2021-04-09: 1 incident deaths<br>,3.19052691457449,412
Switzerland,2021-04-09,5,5,Switzerland<br>2021-04-09: 5 incident deaths<br>,7.61386484524515,396
Turkey,2021-04-09,253,253,Turkey<br>2021-04-09: 253 incident deaths<br>,251.03689747799,387
US,2021-04-09,910,910,US<br>2021-04-09: 910 incident deaths<br>,1016.95198798095,404
United Kingdom,2021-04-09,60,60,United Kingdom<br>2021-04-09: 60 incident deaths<br>,38.8917314454957,397
Bangladesh,2021-04-10,77,77,Bangladesh<br>2021-04-10: 77 incident deaths<br>,73.3535359584451,384
Belgium,2021-04-10,38,38,Belgium<br>2021-04-10: 38 incident deaths<br>,44.1054646802554,396
Brazil,2021-04-10,2378,"2,378","Brazil<br>2021-04-10: 2,378 incident deaths<br>",2897.61468045502,389
Canada,2021-04-10,36,36,Canada<br>2021-04-10: 36 incident deaths<br>,37.2644890786086,391
China,2021-04-10,0,0,China<br>2021-04-10: 0 incident deaths<br>,0.501843830588971,445
France,2021-04-10,207,207,France<br>2021-04-10: 207 incident deaths<br>,314.408631558504,405
Germany,2021-04-10,107,107,Germany<br>2021-04-10: 107 incident deaths<br>,250.118639538842,396
Iran,2021-04-10,193,193,Iran<br>2021-04-10: 193 incident deaths<br>,215.072750455514,415
Italy,2021-04-10,344,344,Italy<br>2021-04-10: 344 incident deaths<br>,475.962569722611,413
Netherlands,2021-04-10,24,24,Netherlands<br>2021-04-10: 24 incident deaths<br>,27.5487871619896,399
Pakistan,2021-04-10,114,114,Pakistan<br>2021-04-10: 114 incident deaths<br>,100.541087725483,388
Russia,2021-04-10,395,395,Russia<br>2021-04-10: 395 incident deaths<br>,351.22285386842,382
South Korea,2021-04-10,3,3,South Korea<br>2021-04-10: 3 incident deaths<br>,3.53636474415369,413
Switzerland,2021-04-10,4,4,Switzerland<br>2021-04-10: 4 incident deaths<br>,6.29899935496505,397
Turkey,2021-04-10,248,248,Turkey<br>2021-04-10: 248 incident deaths<br>,252.036100147233,388
US,2021-04-10,724,724,US<br>2021-04-10: 724 incident deaths<br>,921.730007087793,405
United Kingdom,2021-04-10,40,40,United Kingdom<br>2021-04-10: 40 incident deaths<br>,35.6126624098524,398
Bangladesh,2021-04-11,78,78,Bangladesh<br>2021-04-11: 78 incident deaths<br>,76.2276488590608,385
Belgium,2021-04-11,45,45,Belgium<br>2021-04-11: 45 incident deaths<br>,43.4066426142693,397
Brazil,2021-04-11,1857,"1,857","Brazil<br>2021-04-11: 1,857 incident deaths<br>",2852.74936847272,390
Canada,2021-04-11,28,28,Canada<br>2021-04-11: 28 incident deaths<br>,38.0870218896349,392
China,2021-04-11,0,0,China<br>2021-04-11: 0 incident deaths<br>,0.549560309034123,446
France,2021-04-11,176,176,France<br>2021-04-11: 176 incident deaths<br>,302.528287719744,406
Germany,2021-04-11,98,98,Germany<br>2021-04-11: 98 incident deaths<br>,248.16825332821,397
Iran,2021-04-11,258,258,Iran<br>2021-04-11: 258 incident deaths<br>,235.148378880864,416
Italy,2021-04-11,331,331,Italy<br>2021-04-11: 331 incident deaths<br>,455.202032541685,414
Netherlands,2021-04-11,20,20,Netherlands<br>2021-04-11: 20 incident deaths<br>,28.0827860718118,400
Pakistan,2021-04-11,58,58,Pakistan<br>2021-04-11: 58 incident deaths<br>,104.023481159986,389
Russia,2021-04-11,333,333,Russia<br>2021-04-11: 333 incident deaths<br>,343.330688983909,383
South Korea,2021-04-11,2,2,South Korea<br>2021-04-11: 2 incident deaths<br>,3.89635713997501,414
Switzerland,2021-04-11,9,9,Switzerland<br>2021-04-11: 9 incident deaths<br>,5.8159398418777,398
Turkey,2021-04-11,237,237,Turkey<br>2021-04-11: 237 incident deaths<br>,255.357274609823,389
US,2021-04-11,285,285,US<br>2021-04-11: 285 incident deaths<br>,774.011840689621,406
United Kingdom,2021-04-11,7,7,United Kingdom<br>2021-04-11: 7 incident deaths<br>,31.7456205399866,399
Bangladesh,2021-04-12,83,83,Bangladesh<br>2021-04-12: 83 incident deaths<br>,79.4358925569837,386
Belgium,2021-04-12,30,30,Belgium<br>2021-04-12: 30 incident deaths<br>,42.4526397818029,398
Brazil,2021-04-12,1711,"1,711","Brazil<br>2021-04-12: 1,711 incident deaths<br>",2862.9312300087,391
Canada,2021-04-12,41,41,Canada<br>2021-04-12: 41 incident deaths<br>,39.3910121144278,393
China,2021-04-12,0,0,China<br>2021-04-12: 0 incident deaths<br>,0.513885825788915,447
France,2021-04-12,385,385,France<br>2021-04-12: 385 incident deaths<br>,292.41879612506,407
Germany,2021-04-12,296,296,Germany<br>2021-04-12: 296 incident deaths<br>,240.406624723666,398
Iran,2021-04-12,274,274,Iran<br>2021-04-12: 274 incident deaths<br>,258.620695020434,417
Italy,2021-04-12,358,358,Italy<br>2021-04-12: 358 incident deaths<br>,436.456613692673,415
Netherlands,2021-04-12,22,22,Netherlands<br>2021-04-12: 22 incident deaths<br>,27.2187437989857,401
Pakistan,2021-04-12,118,118,Pakistan<br>2021-04-12: 118 incident deaths<br>,108.601537940022,390
Russia,2021-04-12,270,270,Russia<br>2021-04-12: 270 incident deaths<br>,343.31026510561,384
South Korea,2021-04-12,5,5,South Korea<br>2021-04-12: 5 incident deaths<br>,4.13496926274246,415
Switzerland,2021-04-12,5,5,Switzerland<br>2021-04-12: 5 incident deaths<br>,5.62997508600998,399
Turkey,2021-04-12,243,243,Turkey<br>2021-04-12: 243 incident deaths<br>,258.136296673945,390
US,2021-04-12,452,452,US<br>2021-04-12: 452 incident deaths<br>,670.56780043232,407
United Kingdom,2021-04-12,15,15,United Kingdom<br>2021-04-12: 15 incident deaths<br>,29.8446111292253,400
Bangladesh,2021-04-13,69,69,Bangladesh<br>2021-04-13: 69 incident deaths<br>,84.0851716403362,387
Belgium,2021-04-13,63,63,Belgium<br>2021-04-13: 63 incident deaths<br>,41.5815454526223,399
Brazil,2021-04-13,3757,"3,757","Brazil<br>2021-04-13: 3,757 incident deaths<br>",2888.77115688694,392
Canada,2021-04-13,36,36,Canada<br>2021-04-13: 36 incident deaths<br>,42.3808819063106,394
China,2021-04-13,1,1,China<br>2021-04-13: 1 incident deaths<br>,0.427901774478239,448
France,2021-04-13,345,345,France<br>2021-04-13: 345 incident deaths<br>,288.058557361541,408
Germany,2021-04-13,341,341,Germany<br>2021-04-13: 341 incident deaths<br>,233.996355394757,399
Iran,2021-04-13,291,291,Iran<br>2021-04-13: 291 incident deaths<br>,280.780506639264,418
Italy,2021-04-13,476,476,Italy<br>2021-04-13: 476 incident deaths<br>,412.720819922469,416
Netherlands,2021-04-13,37,37,Netherlands<br>2021-04-13: 37 incident deaths<br>,25.6184156604599,402
Pakistan,2021-04-13,135,135,Pakistan<br>2021-04-13: 135 incident deaths<br>,112.487651013806,391
Russia,2021-04-13,330,330,Russia<br>2021-04-13: 330 incident deaths<br>,346.125575961865,385
South Korea,2021-04-13,7,7,South Korea<br>2021-04-13: 7 incident deaths<br>,4.41864684594254,416
Switzerland,2021-04-13,6,6,Switzerland<br>2021-04-13: 6 incident deaths<br>,5.8333205814121,400
Turkey,2021-04-13,273,273,Turkey<br>2021-04-13: 273 incident deaths<br>,263.264523422785,391
US,2021-04-13,877,877,US<br>2021-04-13: 877 incident deaths<br>,685.808811725489,408
United Kingdom,2021-04-13,23,23,United Kingdom<br>2021-04-13: 23 incident deaths<br>,27.6884083017628,401
Bangladesh,2021-04-14,96,96,Bangladesh<br>2021-04-14: 96 incident deaths<br>,89.4448008457528,388
Belgium,2021-04-14,37,37,Belgium<br>2021-04-14: 37 incident deaths<br>,40.6697392233139,400
Brazil,2021-04-14,3445,"3,445","Brazil<br>2021-04-14: 3,445 incident deaths<br>",3042.61959149257,393
Canada,2021-04-14,53,53,Canada<br>2021-04-14: 53 incident deaths<br>,45.1163207358244,395
China,2021-04-14,1,1,China<br>2021-04-14: 1 incident deaths<br>,0.34573342636981,449
France,2021-04-14,297,297,France<br>2021-04-14: 297 incident deaths<br>,286.793750214058,409
Germany,2021-04-14,290,290,Germany<br>2021-04-14: 290 incident deaths<br>,228.207661373,400
Iran,2021-04-14,304,304,Iran<br>2021-04-14: 304 incident deaths<br>,301.913056535725,419
Italy,2021-04-14,469,469,Italy<br>2021-04-14: 469 incident deaths<br>,392.659716167328,417
Netherlands,2021-04-14,30,30,Netherlands<br>2021-04-14: 30 incident deaths<br>,24.3769817772837,403
Pakistan,2021-04-14,118,118,Pakistan<br>2021-04-14: 118 incident deaths<br>,115.904345046002,392
Russia,2021-04-14,393,393,Russia<br>2021-04-14: 393 incident deaths<br>,356.869268748824,386
South Korea,2021-04-14,6,6,South Korea<br>2021-04-14: 6 incident deaths<br>,4.53043978494023,417
Switzerland,2021-04-14,10,10,Switzerland<br>2021-04-14: 10 incident deaths<br>,6.4141645329062,401
Turkey,2021-04-14,279,279,Turkey<br>2021-04-14: 279 incident deaths<br>,272.664817258474,392
US,2021-04-14,936,936,US<br>2021-04-14: 936 incident deaths<br>,721.447573656433,409
United Kingdom,2021-04-14,38,38,United Kingdom<br>2021-04-14: 38 incident deaths<br>,25.9699573362244,402
Bangladesh,2021-04-15,94,94,Bangladesh<br>2021-04-15: 94 incident deaths<br>,94.0124491289169,389
Belgium,2021-04-15,33,33,Belgium<br>2021-04-15: 33 incident deaths<br>,39.9127684293694,401
Brazil,2021-04-15,3491,"3,491","Brazil<br>2021-04-15: 3,491 incident deaths<br>",3174.5538892643,394
Canada,2021-04-15,55,55,Canada<br>2021-04-15: 55 incident deaths<br>,45.3597457438513,396
China,2021-04-15,0,0,China<br>2021-04-15: 0 incident deaths<br>,0.273542444203314,450
France,2021-04-15,296,296,France<br>2021-04-15: 296 incident deaths<br>,286.503770348469,410
Germany,2021-04-15,245,245,Germany<br>2021-04-15: 245 incident deaths<br>,225.089793516664,401
Iran,2021-04-15,321,321,Iran<br>2021-04-15: 321 incident deaths<br>,322.215139108696,420
Italy,2021-04-15,380,380,Italy<br>2021-04-15: 380 incident deaths<br>,381.437655093013,418
Netherlands,2021-04-15,15,15,Netherlands<br>2021-04-15: 15 incident deaths<br>,23.7086347384144,404
Pakistan,2021-04-15,110,110,Pakistan<br>2021-04-15: 110 incident deaths<br>,118.953272394017,393
Russia,2021-04-15,392,392,Russia<br>2021-04-15: 392 incident deaths<br>,373.430511177783,387
South Korea,2021-04-15,2,2,South Korea<br>2021-04-15: 2 incident deaths<br>,4.29982510694584,418
Switzerland,2021-04-15,3,3,Switzerland<br>2021-04-15: 3 incident deaths<br>,6.87610346784748,402
Turkey,2021-04-15,297,297,Turkey<br>2021-04-15: 297 incident deaths<br>,283.64535416842,393
US,2021-04-15,905,905,US<br>2021-04-15: 905 incident deaths<br>,716.866572223481,410
United Kingdom,2021-04-15,31,31,United Kingdom<br>2021-04-15: 31 incident deaths<br>,26.4448825514724,403
Bangladesh,2021-04-16,101,101,Bangladesh<br>2021-04-16: 101 incident deaths<br>,98.5695116691966,390
Belgium,2021-04-16,45,45,Belgium<br>2021-04-16: 45 incident deaths<br>,38.7200405800337,402
Brazil,2021-04-16,3337,"3,337","Brazil<br>2021-04-16: 3,337 incident deaths<br>",3018.53564619826,395
Canada,2021-04-16,41,41,Canada<br>2021-04-16: 41 incident deaths<br>,44.613013093109,397
China,2021-04-16,0,0,China<br>2021-04-16: 0 incident deaths<br>,0.192988729061907,451
France,2021-04-16,331,331,France<br>2021-04-16: 331 incident deaths<br>,286.706512587888,411
Germany,2021-04-16,222,222,Germany<br>2021-04-16: 222 incident deaths<br>,214.438365655877,402
Iran,2021-04-16,328,328,Iran<br>2021-04-16: 328 incident deaths<br>,340.307442078082,421
Italy,2021-04-16,429,429,Italy<br>2021-04-16: 429 incident deaths<br>,373.125044873466,419
Netherlands,2021-04-16,17,17,Netherlands<br>2021-04-16: 17 incident deaths<br>,23.2142686854258,405
Pakistan,2021-04-16,112,112,Pakistan<br>2021-04-16: 112 incident deaths<br>,119.192548121233,394
Russia,2021-04-16,392,392,Russia<br>2021-04-16: 392 incident deaths<br>,384.843021926416,388
South Korea,2021-04-16,4,4,South Korea<br>2021-04-16: 4 incident deaths<br>,3.97063754465779,419
Switzerland,2021-04-16,6,6,Switzerland<br>2021-04-16: 6 incident deaths<br>,7.11344018320746,403
Turkey,2021-04-16,289,289,Turkey<br>2021-04-16: 289 incident deaths<br>,295.311103225549,394
US,2021-04-16,861,861,US<br>2021-04-16: 861 incident deaths<br>,717.316633586784,411
United Kingdom,2021-04-16,34,34,United Kingdom<br>2021-04-16: 34 incident deaths<br>,27.2996055711171,404
Bangladesh,2021-04-17,101,101,Bangladesh<br>2021-04-17: 101 incident deaths<br>,102.17426656769,391
Belgium,2021-04-17,37,37,Belgium<br>2021-04-17: 37 incident deaths<br>,37.6657038093806,403
Brazil,2021-04-17,2877,"2,877","Brazil<br>2021-04-17: 2,877 incident deaths<br>",2735.27869728001,396
Canada,2021-04-17,48,48,Canada<br>2021-04-17: 48 incident deaths<br>,44.278850559791,398
China,2021-04-17,0,0,China<br>2021-04-17: 0 incident deaths<br>,0.121444909728508,452
France,2021-04-17,189,189,France<br>2021-04-17: 189 incident deaths<br>,288.214547515146,412
Germany,2021-04-17,77,77,Germany<br>2021-04-17: 77 incident deaths<br>,204.312392265837,403
Iran,2021-04-17,319,319,Iran<br>2021-04-17: 319 incident deaths<br>,357.293941442215,422
Italy,2021-04-17,310,310,Italy<br>2021-04-17: 310 incident deaths<br>,360.998487962733,420
Netherlands,2021-04-17,34,34,Netherlands<br>2021-04-17: 34 incident deaths<br>,23.0488174782976,406
Pakistan,2021-04-17,149,149,Pakistan<br>2021-04-17: 149 incident deaths<br>,117.68708786196,395
Russia,2021-04-17,392,392,Russia<br>2021-04-17: 392 incident deaths<br>,383.556854395381,389
South Korea,2021-04-17,3,3,South Korea<br>2021-04-17: 3 incident deaths<br>,3.57603270248414,420
Switzerland,2021-04-17,10,10,Switzerland<br>2021-04-17: 10 incident deaths<br>,7.3206569992735,404
Turkey,2021-04-17,288,288,Turkey<br>2021-04-17: 288 incident deaths<br>,308.022218265999,395
US,2021-04-17,708,708,US<br>2021-04-17: 708 incident deaths<br>,719.323240151521,412
United Kingdom,2021-04-17,36,36,United Kingdom<br>2021-04-17: 36 incident deaths<br>,25.8614001369688,405
Bangladesh,2021-04-18,102,102,Bangladesh<br>2021-04-18: 102 incident deaths<br>,102.453793198486,392
Belgium,2021-04-18,29,29,Belgium<br>2021-04-18: 29 incident deaths<br>,37.8302455717074,404
Brazil,2021-04-18,1522,"1,522","Brazil<br>2021-04-18: 1,522 incident deaths<br>",2532.112662398,397
Canada,2021-04-18,34,34,Canada<br>2021-04-18: 34 incident deaths<br>,44.2413172974851,399
China,2021-04-18,0,0,China<br>2021-04-18: 0 incident deaths<br>,0.0300184165758614,453
France,2021-04-18,140,140,France<br>2021-04-18: 140 incident deaths<br>,297.579435941986,413
Germany,2021-04-18,81,81,Germany<br>2021-04-18: 81 incident deaths<br>,211.531294155908,404
Iran,2021-04-18,405,405,Iran<br>2021-04-18: 405 incident deaths<br>,372.057704784538,423
Italy,2021-04-18,251,251,Italy<br>2021-04-18: 251 incident deaths<br>,346.955907108911,421
Netherlands,2021-04-18,13,13,Netherlands<br>2021-04-18: 13 incident deaths<br>,23.0614850220993,407
Pakistan,2021-04-18,73,73,Pakistan<br>2021-04-18: 73 incident deaths<br>,117.728176959912,396
Russia,2021-04-18,383,383,Russia<br>2021-04-18: 383 incident deaths<br>,379.849355988278,390
South Korea,2021-04-18,4,4,South Korea<br>2021-04-18: 4 incident deaths<br>,3.04951998733598,421
Switzerland,2021-04-18,5,5,Switzerland<br>2021-04-18: 5 incident deaths<br>,7.49533220635223,405
Turkey,2021-04-18,318,318,Turkey<br>2021-04-18: 318 incident deaths<br>,319.630803895691,396
US,2021-04-18,329,329,US<br>2021-04-18: 329 incident deaths<br>,711.106678707531,413
United Kingdom,2021-04-18,10,10,United Kingdom<br>2021-04-18: 10 incident deaths<br>,23.6223112678529,406
Bangladesh,2021-04-19,112,112,Bangladesh<br>2021-04-19: 112 incident deaths<br>,100.842074268434,393
Belgium,2021-04-19,35,35,Belgium<br>2021-04-19: 35 incident deaths<br>,38.5337671894794,405
Brazil,2021-04-19,1756,"1,756","Brazil<br>2021-04-19: 1,756 incident deaths<br>",2516.21142907223,398
Canada,2021-04-19,44,44,Canada<br>2021-04-19: 44 incident deaths<br>,44.5566116653585,400
China,2021-04-19,0,0,China<br>2021-04-19: 0 incident deaths<br>,-0.050216952816153,454
France,2021-04-19,447,447,France<br>2021-04-19: 447 incident deaths<br>,306.055548337954,414
Germany,2021-04-19,301,301,Germany<br>2021-04-19: 301 incident deaths<br>,225.484367473456,405
Iran,2021-04-19,398,398,Iran<br>2021-04-19: 398 incident deaths<br>,383.672563470454,424
Italy,2021-04-19,316,316,Italy<br>2021-04-19: 316 incident deaths<br>,335.953430951599,422
Netherlands,2021-04-19,23,23,Netherlands<br>2021-04-19: 23 incident deaths<br>,22.9689088344392,408
Pakistan,2021-04-19,137,137,Pakistan<br>2021-04-19: 137 incident deaths<br>,123.114313707202,397
Russia,2021-04-19,339,339,Russia<br>2021-04-19: 339 incident deaths<br>,380.325511905575,391
