place,date,Type,Count,date.fmt,count.fmt,text
India,2021-11-02,Recovered,14961,Nov  2,"14,961","Nov  2: 14,961 Recovered"
India,2021-11-03,Recovered,14662,Nov  3,"14,662","Nov  3: 14,662 Recovered"
India,2021-11-04,Recovered,12466,Nov  4,"12,466","Nov  4: 12,466 Recovered"
India,2021-11-05,Recovered,11714,Nov  5,"11,714","Nov  5: 11,714 Recovered"
India,2021-11-06,Recovered,11539,Nov  6,"11,539","Nov  6: 11,539 Recovered"
India,2021-11-07,Recovered,13049,Nov  7,"13,049","Nov  7: 13,049 Recovered"
India,2021-11-08,Recovered,11478,Nov  8,"11,478","Nov  8: 11,478 Recovered"
India,2021-11-09,Recovered,12193,Nov  9,"12,193","Nov  9: 12,193 Recovered"
India,2021-11-10,Recovered,12828,Nov 10,"12,828","Nov 10: 12,828 Recovered"
India,2021-11-11,Recovered,15471,Nov 11,"15,471","Nov 11: 15,471 Recovered"
India,2021-11-12,Recovered,12532,Nov 12,"12,532","Nov 12: 12,532 Recovered"
India,2021-11-13,Recovered,10340,Nov 13,"10,340","Nov 13: 10,340 Recovered"
India,2021-11-14,Recovered,11984,Nov 14,"11,984","Nov 14: 11,984 Recovered"
India,2021-11-15,Recovered,12020,Nov 15,"12,020","Nov 15: 12,020 Recovered"
India,2021-11-16,Recovered,12064,Nov 16,"12,064","Nov 16: 12,064 Recovered"
India,2021-11-17,Recovered,11151,Nov 17,"11,151","Nov 17: 11,151 Recovered"
India,2021-11-18,Recovered,12869,Nov 18,"12,869","Nov 18: 12,869 Recovered"
India,2021-11-19,Recovered,11805,Nov 19,"11,805","Nov 19: 11,805 Recovered"
India,2021-11-20,Recovered,10920,Nov 20,"10,920","Nov 20: 10,920 Recovered"
India,2021-11-21,Recovered,14140,Nov 21,"14,140","Nov 21: 14,140 Recovered"
India,2021-11-22,Recovered,12151,Nov 22,"12,151","Nov 22: 12,151 Recovered"
India,2021-11-23,Recovered,10767,Nov 23,"10,767","Nov 23: 10,767 Recovered"
India,2021-11-24,Recovered,10154,Nov 24,"10,154","Nov 24: 10,154 Recovered"
India,2021-11-25,Recovered,9955,Nov 25,"9,955","Nov 25: 9,955 Recovered"
India,2021-11-26,Recovered,10275,Nov 26,"10,275","Nov 26: 10,275 Recovered"
India,2021-11-27,Recovered,10377,Nov 27,"10,377","Nov 27: 10,377 Recovered"
India,2021-11-28,Recovered,9624,Nov 28,"9,624","Nov 28: 9,624 Recovered"
India,2021-11-29,Recovered,10143,Nov 29,"10,143","Nov 29: 10,143 Recovered"
India,2021-11-30,Recovered,9088,Nov 30,"9,088","Nov 30: 9,088 Recovered"
India,2021-12-01,Recovered,9293,Dec  1,"9,293","Dec  1: 9,293 Recovered"
India,2021-12-02,Recovered,9053,Dec  2,"9,053","Dec  2: 9,053 Recovered"
India,2021-12-03,Recovered,6656,Dec  3,"6,656","Dec  3: 6,656 Recovered"
India,2021-12-04,Recovered,8634,Dec  4,"8,634","Dec  4: 8,634 Recovered"
India,2021-12-05,Recovered,8934,Dec  5,"8,934","Dec  5: 8,934 Recovered"
India,2021-12-06,Recovered,9865,Dec  6,"9,865","Dec  6: 9,865 Recovered"
India,2021-12-07,Recovered,10042,Dec  7,"10,042","Dec  7: 10,042 Recovered"
India,2021-12-08,Recovered,7477,Dec  8,"7,477","Dec  8: 7,477 Recovered"
India,2021-12-09,Recovered,8725,Dec  9,"8,725","Dec  9: 8,725 Recovered"
India,2021-12-10,Recovered,9284,Dec 10,"9,284","Dec 10: 9,284 Recovered"
India,2021-12-11,Recovered,8491,Dec 11,"8,491","Dec 11: 8,491 Recovered"
India,2021-12-12,Recovered,7957,Dec 12,"7,957","Dec 12: 7,957 Recovered"
India,2021-12-13,Recovered,8005,Dec 13,"8,005","Dec 13: 8,005 Recovered"
India,2021-12-14,Recovered,8138,Dec 14,"8,138","Dec 14: 8,138 Recovered"
India,2021-12-15,Recovered,7938,Dec 15,"7,938","Dec 15: 7,938 Recovered"
India,2021-12-16,Recovered,7919,Dec 16,"7,919","Dec 16: 7,919 Recovered"
India,2021-12-17,Recovered,8702,Dec 17,"8,702","Dec 17: 8,702 Recovered"
India,2021-12-18,Recovered,7440,Dec 18,"7,440","Dec 18: 7,440 Recovered"
India,2021-12-19,Recovered,8081,Dec 19,"8,081","Dec 19: 8,081 Recovered"
India,2021-12-20,Recovered,8048,Dec 20,"8,048","Dec 20: 8,048 Recovered"
India,2021-12-21,Recovered,6723,Dec 21,"6,723","Dec 21: 6,723 Recovered"
India,2021-12-22,Recovered,6988,Dec 22,"6,988","Dec 22: 6,988 Recovered"
India,2021-12-23,Recovered,7036,Dec 23,"7,036","Dec 23: 7,036 Recovered"
India,2021-12-24,Recovered,7460,Dec 24,"7,460","Dec 24: 7,460 Recovered"
India,2021-12-25,Recovered,7093,Dec 25,"7,093","Dec 25: 7,093 Recovered"
India,2021-12-26,Recovered,7128,Dec 26,"7,128","Dec 26: 7,128 Recovered"
India,2021-12-27,Recovered,6459,Dec 27,"6,459","Dec 27: 6,459 Recovered"
India,2021-12-28,Recovered,7199,Dec 28,"7,199","Dec 28: 7,199 Recovered"
India,2021-12-29,Recovered,7462,Dec 29,"7,462","Dec 29: 7,462 Recovered"
India,2021-12-30,Recovered,7753,Dec 30,"7,753","Dec 30: 7,753 Recovered"
India,2021-12-31,Recovered,8940,Dec 31,"8,940","Dec 31: 8,940 Recovered"
India,2022-01-01,Recovered,9226,Jan  1,"9,226","Jan  1: 9,226 Recovered"
India,2022-01-02,Recovered,10836,Jan  2,"10,836","Jan  2: 10,836 Recovered"
India,2022-01-03,Recovered,10934,Jan  3,"10,934","Jan  3: 10,934 Recovered"
India,2022-01-04,Recovered,15326,Jan  4,"15,326","Jan  4: 15,326 Recovered"
India,2022-01-05,Recovered,19159,Jan  5,"19,159","Jan  5: 19,159 Recovered"
India,2022-01-06,Recovered,30747,Jan  6,"30,747","Jan  6: 30,747 Recovered"
India,2022-01-07,Recovered,40819,Jan  7,"40,819","Jan  7: 40,819 Recovered"
India,2022-01-08,Recovered,40815,Jan  8,"40,815","Jan  8: 40,815 Recovered"
India,2022-01-09,Recovered,46501,Jan  9,"46,501","Jan  9: 46,501 Recovered"
India,2022-01-10,Recovered,69845,Jan 10,"69,845","Jan 10: 69,845 Recovered"
India,2022-01-11,Recovered,60255,Jan 11,"60,255","Jan 11: 60,255 Recovered"
India,2022-01-12,Recovered,84595,Jan 12,"84,595","Jan 12: 84,595 Recovered"
India,2022-01-13,Recovered,109211,Jan 13,"109,211","Jan 13: 109,211 Recovered"
India,2022-01-14,Recovered,122513,Jan 14,"122,513","Jan 14: 122,513 Recovered"
India,2022-01-15,Recovered,138197,Jan 15,"138,197","Jan 15: 138,197 Recovered"
India,2022-01-16,Recovered,151683,Jan 16,"151,683","Jan 16: 151,683 Recovered"
India,2022-01-17,Recovered,157152,Jan 17,"157,152","Jan 17: 157,152 Recovered"
India,2022-01-18,Recovered,187954,Jan 18,"187,954","Jan 18: 187,954 Recovered"
India,2022-01-19,Recovered,223856,Jan 19,"223,856","Jan 19: 223,856 Recovered"
India,2022-01-20,Recovered,251654,Jan 20,"251,654","Jan 20: 251,654 Recovered"
India,2022-01-21,Recovered,242567,Jan 21,"242,567","Jan 21: 242,567 Recovered"
India,2022-01-22,Recovered,259041,Jan 22,"259,041","Jan 22: 259,041 Recovered"
India,2022-01-23,Recovered,243427,Jan 23,"243,427","Jan 23: 243,427 Recovered"
India,2022-01-24,Recovered,267632,Jan 24,"267,632","Jan 24: 267,632 Recovered"
India,2022-01-25,Recovered,298978,Jan 25,"298,978","Jan 25: 298,978 Recovered"
India,2022-01-26,Recovered,306327,Jan 26,"306,327","Jan 26: 306,327 Recovered"
India,2022-01-27,Recovered,347426,Jan 27,"347,426","Jan 27: 347,426 Recovered"
India,2022-01-28,Recovered,335897,Jan 28,"335,897","Jan 28: 335,897 Recovered"
India,2022-01-29,Recovered,352508,Jan 29,"352,508","Jan 29: 352,508 Recovered"
India,2022-01-30,Recovered,262866,Jan 30,"262,866","Jan 30: 262,866 Recovered"
India,2022-01-31,Recovered,254063,Jan 31,"254,063","Jan 31: 254,063 Recovered"
India,2022-02-01,Recovered,281084,Feb  1,"281,084","Feb  1: 281,084 Recovered"
India,2022-02-02,Recovered,259083,Feb  2,"259,083","Feb  2: 259,083 Recovered"
India,2022-02-03,Recovered,246668,Feb  3,"246,668","Feb  3: 246,668 Recovered"
India,2022-02-04,Recovered,230792,Feb  4,"230,792","Feb  4: 230,792 Recovered"
India,2022-02-05,Recovered,213227,Feb  5,"213,227","Feb  5: 213,227 Recovered"
India,2022-02-06,Recovered,199049,Feb  6,"199,049","Feb  6: 199,049 Recovered"
India,2022-02-07,Recovered,180447,Feb  7,"180,447","Feb  7: 180,447 Recovered"
India,2022-02-08,Recovered,172649,Feb  8,"172,649","Feb  8: 172,649 Recovered"
India,2022-02-09,Recovered,167836,Feb  9,"167,836","Feb  9: 167,836 Recovered"
India,2022-02-10,Recovered,150391,Feb 10,"150,391","Feb 10: 150,391 Recovered"
India,2022-02-11,Recovered,136949,Feb 11,"136,949","Feb 11: 136,949 Recovered"
India,2022-02-12,Recovered,117588,Feb 12,"117,588","Feb 12: 117,588 Recovered"
India,2022-02-13,Recovered,91928,Feb 13,"91,928","Feb 13: 91,928 Recovered"
India,2022-02-14,Recovered,82817,Feb 14,"82,817","Feb 14: 82,817 Recovered"
India,2022-02-15,Recovered,83022,Feb 15,"83,022","Feb 15: 83,022 Recovered"
India,2022-02-16,Recovered,67500,Feb 16,"67,500","Feb 16: 67,500 Recovered"
India,2022-02-17,Recovered,66436,Feb 17,"66,436","Feb 17: 66,436 Recovered"
India,2022-02-18,Recovered,60136,Feb 18,"60,136","Feb 18: 60,136 Recovered"
India,2022-02-19,Recovered,48843,Feb 19,"48,843","Feb 19: 48,843 Recovered"
India,2022-02-20,Recovered,37907,Feb 20,"37,907","Feb 20: 37,907 Recovered"
India,2022-02-21,Recovered,34226,Feb 21,"34,226","Feb 21: 34,226 Recovered"
India,2022-02-22,Recovered,30240,Feb 22,"30,240","Feb 22: 30,240 Recovered"
India,2022-02-23,Recovered,31144,Feb 23,"31,144","Feb 23: 31,144 Recovered"
India,2022-02-24,Recovered,26988,Feb 24,"26,988","Feb 24: 26,988 Recovered"
India,2022-02-25,Recovered,23597,Feb 25,"23,597","Feb 25: 23,597 Recovered"
India,2022-02-26,Recovered,20933,Feb 26,"20,933","Feb 26: 20,933 Recovered"
India,2022-02-27,Recovered,16271,Feb 27,"16,271","Feb 27: 16,271 Recovered"
India,2022-02-28,Recovered,16864,Feb 28,"16,864","Feb 28: 16,864 Recovered"
India,2022-03-01,Recovered,14123,Mar  1,"14,123","Mar  1: 14,123 Recovered"
India,2022-03-02,Recovered,14947,Mar  2,"14,947","Mar  2: 14,947 Recovered"
India,2022-03-03,Recovered,13450,Mar  3,"13,450","Mar  3: 13,450 Recovered"
India,2022-03-04,Recovered,11649,Mar  4,"11,649","Mar  4: 11,649 Recovered"
India,2022-03-05,Recovered,9754,Mar  5,"9,754","Mar  5: 9,754 Recovered"
India,2022-03-06,Recovered,8193,Mar  6,"8,193","Mar  6: 8,193 Recovered"
India,2022-03-07,Recovered,8053,Mar  7,"8,053","Mar  7: 8,053 Recovered"
India,2022-03-08,Recovered,7415,Mar  8,"7,415","Mar  8: 7,415 Recovered"
India,2022-03-09,Recovered,6553,Mar  9,"6,553","Mar  9: 6,553 Recovered"
India,2022-03-10,Recovered,5961,Mar 10,"5,961","Mar 10: 5,961 Recovered"
India,2022-03-11,Recovered,5432,Mar 11,"5,432","Mar 11: 5,432 Recovered"
India,2022-03-12,Recovered,5374,Mar 12,"5,374","Mar 12: 5,374 Recovered"
India,2022-03-13,Recovered,4193,Mar 13,"4,193","Mar 13: 4,193 Recovered"
India,2022-03-14,Recovered,5194,Mar 14,"5,194","Mar 14: 5,194 Recovered"
India,2022-03-15,Recovered,3928,Mar 15,"3,928","Mar 15: 3,928 Recovered"
India,2022-03-16,Recovered,4338,Mar 16,"4,338","Mar 16: 4,338 Recovered"
India,2022-03-17,Recovered,3998,Mar 17,"3,998","Mar 17: 3,998 Recovered"
India,2022-03-18,Recovered,3448,Mar 18,"3,448","Mar 18: 3,448 Recovered"
India,2022-03-19,Recovered,3131,Mar 19,"3,131","Mar 19: 3,131 Recovered"
India,2022-03-20,Recovered,2652,Mar 20,"2,652","Mar 20: 2,652 Recovered"
India,2022-03-21,Recovered,2741,Mar 21,"2,741","Mar 21: 2,741 Recovered"
India,2022-03-22,Recovered,2542,Mar 22,"2,542","Mar 22: 2,542 Recovered"
India,2022-03-23,Recovered,2531,Mar 23,"2,531","Mar 23: 2,531 Recovered"
India,2022-03-24,Recovered,2318,Mar 24,"2,318","Mar 24: 2,318 Recovered"
India,2022-03-25,Recovered,2506,Mar 25,"2,506","Mar 25: 2,506 Recovered"
India,2022-03-26,Recovered,1901,Mar 26,"1,901","Mar 26: 1,901 Recovered"
India,2022-03-27,Recovered,1544,Mar 27,"1,544","Mar 27: 1,544 Recovered"
India,2022-03-28,Recovered,1724,Mar 28,"1,724","Mar 28: 1,724 Recovered"
India,2022-03-29,Recovered,1691,Mar 29,"1,691","Mar 29: 1,691 Recovered"
India,2022-03-30,Recovered,1776,Mar 30,"1,776","Mar 30: 1,776 Recovered"
India,2022-03-31,Recovered,1872,Mar 31,"1,872","Mar 31: 1,872 Recovered"
India,2022-04-01,Recovered,1404,Apr  1,"1,404","Apr  1: 1,404 Recovered"
India,2022-04-02,Recovered,1485,Apr  2,"1,485","Apr  2: 1,485 Recovered"
India,2022-04-03,Recovered,1246,Apr  3,"1,246","Apr  3: 1,246 Recovered"
India,2022-04-04,Recovered,1321,Apr  4,"1,321","Apr  4: 1,321 Recovered"
India,2022-04-05,Recovered,1189,Apr  5,"1,189","Apr  5: 1,189 Recovered"
India,2022-04-06,Recovered,1272,Apr  6,"1,272","Apr  6: 1,272 Recovered"
India,2022-04-07,Recovered,1183,Apr  7,"1,183","Apr  7: 1,183 Recovered"
India,2022-04-08,Recovered,1172,Apr  8,"1,172","Apr  8: 1,172 Recovered"
India,2022-04-09,Recovered,1288,Apr  9,"1,288","Apr  9: 1,288 Recovered"
India,2022-04-10,Recovered,918,Apr 10,918,Apr 10: 918 Recovered
India,2022-04-11,Recovered,920,Apr 11,920,Apr 11: 920 Recovered
India,2022-04-12,Recovered,1133,Apr 12,"1,133","Apr 12: 1,133 Recovered"
India,2022-04-13,Recovered,1180,Apr 13,"1,180","Apr 13: 1,180 Recovered"
India,2022-04-14,Recovered,1052,Apr 14,"1,052","Apr 14: 1,052 Recovered"
India,2022-04-15,Recovered,986,Apr 15,986,Apr 15: 986 Recovered
India,2022-04-16,Recovered,1418,Apr 16,"1,418","Apr 16: 1,418 Recovered"
India,2022-04-17,Recovered,991,Apr 17,991,Apr 17: 991 Recovered
India,2022-04-18,Recovered,1179,Apr 18,"1,179","Apr 18: 1,179 Recovered"
India,2022-04-19,Recovered,1237,Apr 19,"1,237","Apr 19: 1,237 Recovered"
India,2022-04-20,Recovered,1311,Apr 20,"1,311","Apr 20: 1,311 Recovered"
India,2022-04-21,Recovered,1574,Apr 21,"1,574","Apr 21: 1,574 Recovered"
India,2022-04-22,Recovered,1617,Apr 22,"1,617","Apr 22: 1,617 Recovered"
India,2022-04-23,Recovered,1741,Apr 23,"1,741","Apr 23: 1,741 Recovered"
India,2022-04-24,Recovered,1856,Apr 24,"1,856","Apr 24: 1,856 Recovered"
India,2022-04-25,Recovered,2106,Apr 25,"2,106","Apr 25: 2,106 Recovered"
India,2022-04-26,Recovered,2139,Apr 26,"2,139","Apr 26: 2,139 Recovered"
India,2022-04-27,Recovered,2650,Apr 27,"2,650","Apr 27: 2,650 Recovered"
India,2022-04-28,Recovered,2476,Apr 28,"2,476","Apr 28: 2,476 Recovered"
India,2022-04-29,Recovered,2761,Apr 29,"2,761","Apr 29: 2,761 Recovered"
India,2022-04-30,Recovered,2664,Apr 30,"2,664","Apr 30: 2,664 Recovered"
India,2022-05-01,Recovered,2929,May  1,"2,929","May  1: 2,929 Recovered"
India,2022-05-02,Recovered,2921,May  2,"2,921","May  2: 2,921 Recovered"
India,2022-05-03,Recovered,2679,May  3,"2,679","May  3: 2,679 Recovered"
India,2022-05-04,Recovered,3169,May  4,"3,169","May  4: 3,169 Recovered"
India,2022-05-05,Recovered,3543,May  5,"3,543","May  5: 3,543 Recovered"
India,2022-05-06,Recovered,3262,May  6,"3,262","May  6: 3,262 Recovered"
India,2022-05-07,Recovered,2961,May  7,"2,961","May  7: 2,961 Recovered"
India,2022-05-08,Recovered,2928,May  8,"2,928","May  8: 2,928 Recovered"
India,2022-05-09,Recovered,3536,May  9,"3,536","May  9: 3,536 Recovered"
India,2022-05-10,Recovered,2986,May 10,"2,986","May 10: 2,986 Recovered"
India,2022-05-11,Recovered,3214,May 11,"3,214","May 11: 3,214 Recovered"
India,2022-05-12,Recovered,3338,May 12,"3,338","May 12: 3,338 Recovered"
India,2022-05-13,Recovered,3448,May 13,"3,448","May 13: 3,448 Recovered"
India,2022-05-14,Recovered,2848,May 14,"2,848","May 14: 2,848 Recovered"
India,2022-05-15,Recovered,2404,May 15,"2,404","May 15: 2,404 Recovered"
India,2022-05-16,Recovered,2569,May 16,"2,569","May 16: 2,569 Recovered"
India,2022-05-17,Recovered,2559,May 17,"2,559","May 17: 2,559 Recovered"
India,2022-05-18,Recovered,2678,May 18,"2,678","May 18: 2,678 Recovered"
India,2022-05-19,Recovered,2496,May 19,"2,496","May 19: 2,496 Recovered"
India,2022-05-20,Recovered,2436,May 20,"2,436","May 20: 2,436 Recovered"
India,2022-05-21,Recovered,2227,May 21,"2,227","May 21: 2,227 Recovered"
India,2022-05-22,Recovered,1981,May 22,"1,981","May 22: 1,981 Recovered"
India,2022-05-23,Recovered,1710,May 23,"1,710","May 23: 1,710 Recovered"
India,2022-05-24,Recovered,1922,May 24,"1,922","May 24: 1,922 Recovered"
India,2022-05-25,Recovered,2362,May 25,"2,362","May 25: 2,362 Recovered"
India,2022-05-26,Recovered,1874,May 26,"1,874","May 26: 1,874 Recovered"
India,2022-05-27,Recovered,2512,May 27,"2,512","May 27: 2,512 Recovered"
India,2022-05-28,Recovered,2139,May 28,"2,139","May 28: 2,139 Recovered"
India,2022-05-29,Recovered,1902,May 29,"1,902","May 29: 1,902 Recovered"
India,2022-05-30,Recovered,1988,May 30,"1,988","May 30: 1,988 Recovered"
India,2022-05-31,Recovered,2557,May 31,"2,557","May 31: 2,557 Recovered"
India,2022-06-01,Recovered,2602,Jun  1,"2,602","Jun  1: 2,602 Recovered"
India,2022-06-02,Recovered,2367,Jun  2,"2,367","Jun  2: 2,367 Recovered"
India,2022-06-03,Recovered,2732,Jun  3,"2,732","Jun  3: 2,732 Recovered"
India,2022-06-04,Recovered,2947,Jun  4,"2,947","Jun  4: 2,947 Recovered"
India,2022-06-05,Recovered,2601,Jun  5,"2,601","Jun  5: 2,601 Recovered"
India,2022-06-06,Recovered,2730,Jun  6,"2,730","Jun  6: 2,730 Recovered"
India,2022-06-07,Recovered,3163,Jun  7,"3,163","Jun  7: 3,163 Recovered"
India,2022-06-08,Recovered,3983,Jun  8,"3,983","Jun  8: 3,983 Recovered"
India,2022-06-09,Recovered,3839,Jun  9,"3,839","Jun  9: 3,839 Recovered"
India,2022-06-10,Recovered,3839,Jun 10,"3,839","Jun 10: 3,839 Recovered"
India,2022-06-11,Recovered,3839,Jun 11,"3,839","Jun 11: 3,839 Recovered"
India,2022-06-12,Recovered,3839,Jun 12,"3,839","Jun 12: 3,839 Recovered"
India,2022-06-13,Recovered,3839,Jun 13,"3,839","Jun 13: 3,839 Recovered"
India,2022-06-14,Recovered,3839,Jun 14,"3,839","Jun 14: 3,839 Recovered"
India,2022-06-15,Recovered,3839,Jun 15,"3,839","Jun 15: 3,839 Recovered"
India,2022-06-16,Recovered,3839,Jun 16,"3,839","Jun 16: 3,839 Recovered"
India,2022-06-17,Recovered,3839,Jun 17,"3,839","Jun 17: 3,839 Recovered"
India,2022-06-18,Recovered,3839,Jun 18,"3,839","Jun 18: 3,839 Recovered"
India,2022-06-19,Recovered,3839,Jun 19,"3,839","Jun 19: 3,839 Recovered"
India,2022-06-20,Recovered,3839,Jun 20,"3,839","Jun 20: 3,839 Recovered"
India,2022-06-21,Recovered,3839,Jun 21,"3,839","Jun 21: 3,839 Recovered"
India,2022-06-22,Recovered,3839,Jun 22,"3,839","Jun 22: 3,839 Recovered"
India,2022-06-23,Recovered,3839,Jun 23,"3,839","Jun 23: 3,839 Recovered"
India,2022-06-24,Recovered,3839,Jun 24,"3,839","Jun 24: 3,839 Recovered"
India,2022-06-25,Recovered,3839,Jun 25,"3,839","Jun 25: 3,839 Recovered"
India,2022-06-26,Recovered,3839,Jun 26,"3,839","Jun 26: 3,839 Recovered"
India,2022-06-27,Recovered,3839,Jun 27,"3,839","Jun 27: 3,839 Recovered"
India,2022-06-28,Recovered,3839,Jun 28,"3,839","Jun 28: 3,839 Recovered"
India,2022-06-29,Recovered,3839,Jun 29,"3,839","Jun 29: 3,839 Recovered"
India,2022-06-30,Recovered,3839,Jun 30,"3,839","Jun 30: 3,839 Recovered"
India,2022-07-01,Recovered,3839,Jul  1,"3,839","Jul  1: 3,839 Recovered"
India,2022-07-02,Recovered,3839,Jul  2,"3,839","Jul  2: 3,839 Recovered"
India,2022-07-03,Recovered,3839,Jul  3,"3,839","Jul  3: 3,839 Recovered"
India,2022-07-04,Recovered,3839,Jul  4,"3,839","Jul  4: 3,839 Recovered"
India,2022-07-05,Recovered,3839,Jul  5,"3,839","Jul  5: 3,839 Recovered"
India,2022-07-06,Recovered,3839,Jul  6,"3,839","Jul  6: 3,839 Recovered"
India,2022-07-07,Recovered,3839,Jul  7,"3,839","Jul  7: 3,839 Recovered"
India,2022-07-08,Recovered,3839,Jul  8,"3,839","Jul  8: 3,839 Recovered"
India,2022-07-09,Recovered,3839,Jul  9,"3,839","Jul  9: 3,839 Recovered"
India,2022-07-10,Recovered,3839,Jul 10,"3,839","Jul 10: 3,839 Recovered"
India,2022-07-11,Recovered,3839,Jul 11,"3,839","Jul 11: 3,839 Recovered"
India,2022-07-12,Recovered,3839,Jul 12,"3,839","Jul 12: 3,839 Recovered"
India,2022-07-13,Recovered,3839,Jul 13,"3,839","Jul 13: 3,839 Recovered"
India,2022-07-14,Recovered,3839,Jul 14,"3,839","Jul 14: 3,839 Recovered"
India,2022-07-15,Recovered,3839,Jul 15,"3,839","Jul 15: 3,839 Recovered"
India,2022-07-16,Recovered,3839,Jul 16,"3,839","Jul 16: 3,839 Recovered"
India,2022-07-17,Recovered,3839,Jul 17,"3,839","Jul 17: 3,839 Recovered"
India,2022-07-18,Recovered,3839,Jul 18,"3,839","Jul 18: 3,839 Recovered"
India,2022-07-19,Recovered,3839,Jul 19,"3,839","Jul 19: 3,839 Recovered"
India,2022-07-20,Recovered,3839,Jul 20,"3,839","Jul 20: 3,839 Recovered"
India,2022-07-21,Recovered,3839,Jul 21,"3,839","Jul 21: 3,839 Recovered"
India,2022-07-22,Recovered,3839,Jul 22,"3,839","Jul 22: 3,839 Recovered"
India,2022-07-23,Recovered,3839,Jul 23,"3,839","Jul 23: 3,839 Recovered"
India,2022-07-24,Recovered,3839,Jul 24,"3,839","Jul 24: 3,839 Recovered"
India,2022-07-25,Recovered,3839,Jul 25,"3,839","Jul 25: 3,839 Recovered"
India,2022-07-26,Recovered,3839,Jul 26,"3,839","Jul 26: 3,839 Recovered"
India,2022-07-27,Recovered,3839,Jul 27,"3,839","Jul 27: 3,839 Recovered"
India,2022-07-28,Recovered,3839,Jul 28,"3,839","Jul 28: 3,839 Recovered"
India,2022-07-29,Recovered,3839,Jul 29,"3,839","Jul 29: 3,839 Recovered"
India,2022-07-30,Recovered,3839,Jul 30,"3,839","Jul 30: 3,839 Recovered"
India,2022-07-31,Recovered,3839,Jul 31,"3,839","Jul 31: 3,839 Recovered"
India,2022-08-01,Recovered,3839,Aug  1,"3,839","Aug  1: 3,839 Recovered"
India,2022-08-02,Recovered,3839,Aug  2,"3,839","Aug  2: 3,839 Recovered"
India,2022-08-03,Recovered,3839,Aug  3,"3,839","Aug  3: 3,839 Recovered"
India,2022-08-04,Recovered,3839,Aug  4,"3,839","Aug  4: 3,839 Recovered"
India,2022-08-05,Recovered,3839,Aug  5,"3,839","Aug  5: 3,839 Recovered"
India,2022-08-06,Recovered,3839,Aug  6,"3,839","Aug  6: 3,839 Recovered"
India,2022-08-07,Recovered,3839,Aug  7,"3,839","Aug  7: 3,839 Recovered"
India,2022-08-08,Recovered,3839,Aug  8,"3,839","Aug  8: 3,839 Recovered"
India,2022-08-09,Recovered,3839,Aug  9,"3,839","Aug  9: 3,839 Recovered"
India,2022-08-10,Recovered,3839,Aug 10,"3,839","Aug 10: 3,839 Recovered"
India,2022-08-11,Recovered,3839,Aug 11,"3,839","Aug 11: 3,839 Recovered"
India,2022-08-12,Recovered,3839,Aug 12,"3,839","Aug 12: 3,839 Recovered"
